정류소명,X좌표,Y좌표,정류버스수
개봉교입구(마을),126.8562995057,37.4852444548,1
현대IPARK후문,126.8600615491,37.4889299493,1
현대IPARK정문,126.8609553069,37.4910637887,1
현대2차APT,126.8605369254,37.4918810814,1
개봉교입구,126.8561332532,37.4860354012,1
대원카센터,126.8545681828,37.4851356181,1
한진APT후문,126.853899434,37.4838150271,1
개명초교,126.8526290238,37.4823106319,1
영화APT,126.8485841555,37.4823644794,1
남부주유소,126.8463696146,37.4818889748,1
구민체육관후문,126.8537221199,37.5074116339,1
고척사거리.고척파크프리지오,126.8596615094,37.5068096901,1
삼환로즈빌아파트,126.8565793328,37.4987572063,1
삼환로노즈빌아파트,126.856672268,37.4987908594,1
경남아파트앞,126.8564685013,37.5039356347,1
덕의초등학교.고척동성당,126.8576309034,37.5056776034,1
구민체육센터후문,126.8539495527,37.5075104746,1
청구아파트후문,126.8633797486,37.5011011579,1
센추리아파트,126.861212554,37.5049436714,1
리가아파트,126.8607124109,37.5059449636,1
세양청마루아파트,126.8625031787,37.5066471472,1
경남1차.중앙하이츠아파트,126.8626306768,37.5057230081,1
마젤란아파트.예인학원앞,126.863342049,37.504413308,1
우성꿈동산.산업인아파트,126.8636251809,37.5035381038,1
경서농협앞,126.8640156242,37.5026296313,1
한일한의원,126.8645105534,37.5019709174,1
유풍약국,126.8653429064,37.501300854,1
동양미래대학.성심병원,126.8664432467,37.500269293,1
청구아파트.동아한신아파트,126.8644864239,37.5005475437,1
오류동역2번출구,126.8437530534,37.493582082,1
금강수목원아파트정문.동도아트빌,126.832536261,37.4892296742,1
서해그랑블아파트.금강수목원아파트후문,126.8310525014,37.4885254731,1
항동제일풍경채,126.8168083973,37.4758392233,1
항동생활체육관,126.8222934253,37.477408203,1
한양수자인아파트앞,126.8248739207,37.4781020385,1
푸른수목원후문,126.8230190016,37.4847752802,1
동부그린아파트,126.8322161718,37.4900254238,1
우림필유아파트,126.8471586295,37.4943251286,1
동부에이스,126.8496245865,37.4948516129,1
동아1차APT105동,126.8823114921,37.5099212141,1
신도림역.아이파크아파트,126.8887125037,37.5108068808,1
동아2차아파트상가,126.8865289561,37.5087605236,1
대림3차아파트,126.8785464687,37.5068391082,1
월드아파트,126.8768968481,37.5053555376,1
구로구민회관,126.890577207,37.4962114982,1
강서수도사업소.민원센터,126.8907744012,37.4961621195,1
대림1.2차아파트,126.8781617261,37.506412624,1
동아1차아파트105동,126.8824190073,37.5100090886,1
한일유엔아이APT.현대로얄APT,126.8765882629,37.4859789635,1
GS25.한신아파트,126.8740179281,37.4957489396,1
하이츠.영화.우방.한국현대,126.874901877,37.4968293439,1
SK허브수?구로우성 APT,126.8737921829,37.4956900684,1
현대상선.구일중학교,126.8745865802,37.4953993021,1
구일고교.구일초등학교,126.8747643655,37.4931966187,1
구로주공APT,126.875910748,37.4915892244,1
한일유엔아이APT,126.8759600492,37.4855940625,1
철산주공10단지,126.8672537009,37.4843415737,1
철산2동주민센터(마을),126.8658822344,37.4856529753,1
한일유엔아이,126.876035628,37.4854997922,1
세븐일레븐편의점,126.8557094617,37.4917043209,1
이마트,126.8540005837,37.4916113652,1
개웅어린이공원,126.8530117219,37.4898571002,1
거성슈퍼,126.8525393707,37.4899152575,1
대림그린빌라,126.851980851,37.4899428967,1
거성아파트,126.8510617558,37.4897744226,1
삼성그린빌라,126.851708986,37.4904869865,1
덕성빌라,126.8516439696,37.4911153027,1
선경아트빌라,126.8516067196,37.4915287161,1
크로바마트,126.8513992051,37.4935467574,1
정도주택,126.8517358157,37.4942271526,1
신세기아파트,126.8532471463,37.4939184314,1
SK허브수?한신아파트,126.8733869098,37.4954735202,1
온수초교후문,126.8247654946,37.494351152,1
우리은행앞,126.843428571,37.492291433,1
천왕이펜하우스6단지후문,126.8426697502,37.4781564266,1
서울남부교정시설,126.8397941612,37.4769272967,1
서울남부교정시설입구,126.841465716,37.4766250124,1
미래여성병원,126.8404251044,37.4914472238,1
시흥2동주민센터.동일여고,126.914022235,37.4499026478,1
호압사입구,126.9206537795,37.4517244007,1
벽산1단지입구,126.9198305101,37.4500404361,1
벽산6단지입구,126.9180986623,37.4498892766,1
동일여고.무한상상스페이스,126.916818744,37.4499879322,1
제일교회,126.9134970045,37.4501616853,1
벽산3단지,126.9173659284,37.4534672621,1
안양천로입구,126.8930353005,37.452452474,1
금천육교앞,126.8915310026,37.4554182349,1
에이스하이엔드타워클래식,126.8885372534,37.4730456216,1
성지아트빌,126.8885504029,37.4731936299,1
성채안로입구삼거리(마을),126.8855408029,37.4360430004,1
기아대교앞(마을),126.8962677674,37.4385954389,1
롯데캐슬3차,126.8961552387,37.4599320157,1
시흥유통상가.금천고,126.9035162516,37.4431886468,1
기아자동차소하리공장(마을),126.8965867455,37.4387982162,1
독산한신코아.한신아파트,126.8876482755,37.4566623946,1
하안주공1317동,126.8883166673,37.45762679,1
독산주공1319동,126.8876633516,37.4584792104,1
논골슈퍼,126.885794454,37.4594780685,1
하안주공12.14단지입구,126.8850391095,37.4603535311,1
에이스하이엔드10차,126.8868706784,37.4684676987,1
대륭테크노2차,126.8844039634,37.4689017645,1
에이스태세라타워,126.8824129116,37.4724382485,1
대륭테크노타운19차,126.8815663822,37.4743272591,1
STXV타워,126.8832242216,37.4767700231,1
7호선가산디지털단지역,126.88208722,37.4795062665,1
가산디지털단지역1호선앞,126.8814482716,37.480922786,1
KCC웰츠밸리,126.8798394629,37.4835628112,1
벽산디지털밸리2차,126.8772898175,37.4839335489,1
대륭테크노타운8차,126.8768729374,37.4848721354,1
벽산디지털밸리6차,126.8791781196,37.4855976488,1
한국건설생활환경시험연구원,126.8801947943,37.4833441903,1
한진택배,126.8809373802,37.4754885215,1
마이크로오피스,126.8822400396,37.4725560749,1
대륭테크노2차.12차,126.8847643827,37.4689027952,1
교학사,126.8861813586,37.469306905,1
대륭테크노타운17차,126.8864497981,37.4691350062,1
한신IT타워,126.8863062178,37.4799622032,1
LG전자.W몰,126.8887094242,37.4769436943,1
가산동주민센터,126.890790715,37.4767864473,1
한화비즈메트로,126.8934492288,37.4806240884,1
한국산업기술시험원.디지털탑프라자,126.8972424465,37.4816750697,1
구로디지털단지우체국,126.8983107241,37.4832059431,1
구로디지털단지입구,126.9006060798,37.4828576712,1
JNK디지털타워,126.8974578564,37.482157067,1
에이스하이엔드타워2차,126.895661641,37.4807810962,1
에이스하이엔드타워1차,126.8929243871,37.4810355752,1
SG세계물산,126.8894092996,37.4762757805,1
가산로데오거리,126.88792696,37.4781250361,1
이앤씨드림타워7차,126.8865997151,37.4797924597,1
난곡중학교,126.9114566019,37.4771962193,1
빅마켓,126.8954101701,37.470024721,1
롯데캐슬1차동문,126.8962271123,37.4595177122,1
산기슭공원B,126.906849,37.463923,1
삼성체육공원.삼성산자연공원,126.9092832486,37.4546775032,1
금광포란재.백운한비치아파트,126.9113728285,37.4510946819,1
관악우방아파트,126.912237536,37.4499135806,1
금천문화원.국립전통예술중고,126.9044481757,37.4468138194,1
금천고등학교,126.9047638423,37.4447172707,1
시흥3동공영주차장앞,126.9045550088,37.4428749674,1
기아대교앞,126.9029993563,37.437948957,1
금천폭포공원,126.9035853277,37.4471918747,1
백운한비치.금광포란재아파트,126.911644621,37.4512833148,1
삼성산자연공원.삼성체육공원,126.9094653223,37.454832298,1
보람사거리,127.0670942617,37.6643670794,1
상계3동파출소,127.0750684784,37.6638271909,1
오뚜기슈퍼,127.0727771208,37.6643908661,1
또또슈퍼,127.0716128033,37.6653134441,1
대동택시,127.07085511,37.6658964588,1
럭키수퍼,127.0695267826,37.6665939228,1
한신1차아파트후문,127.0691798845,37.6659124993,1
은성마트,127.0689215128,37.6652636908,1
한신1차아파트정문,127.0682392943,37.6654303271,1
한신3차아파트,127.067242931,37.6654513184,1
노일중학교,127.0547247234,37.6724273109,1
상계1차현대아파트,127.0527951652,37.6720828607,1
온곡중학교,127.0654406115,37.6604069849,1
청솔7단지아파트,127.0722205773,37.6317468242,1
장미6단지아파트,127.0669777943,37.6329557966,1
장미5단지아파트,127.0664872587,37.6340829116,1
공릉동두산아파트,127.0794989977,37.6224558732,1
노원여성개발센터,127.0794023338,37.6263786032,1
온곡초등학교,127.0665129958,37.6667100577,1
보람아파트앞,127.0662417619,37.6649592418,1
세무서앞,127.0508364014,37.6532657998,1
순복음교회,127.0659486807,37.6553918104,1
메디아이산부인과,127.066856598,37.6564728384,1
상계8동주민센터,127.0519291763,37.6670026362,1
상계주공9단지.포레나노원,127.0617534891,37.6622742684,1
포레나노원,127.0616007524,37.6631677431,1
동일초등학교,127.0557863957,37.6643457691,1
주공11단지성당,127.0534017276,37.6644033452,1
서울특별시북부기술교육원,127.0571072864,37.6421784883,1
중계그린아파트,127.0642035099,37.6406471232,1
인덕대입구,127.0573150615,37.628520462,1
삼창아파트,127.0596782388,37.6182338135,1
월계1동주민센터,127.063451105,37.619363316,1
하계실버센터,127.0650286527,37.633832383,1
브라운스톤중계,127.0640590212,37.640511954,1
미도아파트앞,127.0608247037,37.6448018886,1
중계센트럴파크아파트,127.0595326041,37.6437455201,1
대림아파트105동앞,127.0737001598,37.6626744597,1
붕어방,127.077825958,37.6338530073,1
월계주공2단지앞,127.0548222936,37.6289188127,1
녹천북부역,127.0504758308,37.6456765382,1
창1동대우그린아파트,127.0485762773,37.6469802908,1
상아아파트,127.0429878763,37.6531485755,1
옛고을길입구,127.0315762226,37.650930907,1
주공4단지후문,127.0484814141,37.6469050347,1
우이3교,127.035664285,37.6362699625,1
한국사회봉사회,127.0150584673,37.6615952678,1
도봉경찰서.창4동주민센터,127.0516358823,37.6524257227,1
창동이마트,127.04620168,37.6512488016,1
꽃동네,127.0225083581,37.6527624066,1
동익아파트,127.0252402136,37.6506928697,1
사거리슈퍼,127.0258173863,37.6497472741,1
사거리슈퍼앞,127.0259307749,37.6498220359,1
김수영문학관,127.0251576563,37.6593902394,1
도봉여성센터,127.0302629774,37.6628934249,1
방학동성원아파트.방학3동주민센터,127.0277616626,37.658693172,1
창동한신아파트,127.0347256668,37.6460678822,1
창동중앙약국,127.0371363264,37.6462298478,1
창성빌라,127.0403711076,37.6441969127,1
창2동건영아파트,127.0337710933,37.6407748635,1
신동아아파트16동,127.0277549961,37.6601945508,1
대원그린아파트.도봉실버센터,127.0275539499,37.6625683853,1
무수골,127.0361707269,37.677813788,1
도봉중학교후문,127.045045195,37.6711651158,1
대우.삼성서비스센터,127.0465740527,37.6832387338,1
도봉파크빌2단지,127.0514830676,37.6842353747,1
도봉파크빌2단지앞,127.0513059351,37.6841204982,1
극동유원아파트후문,127.0507183646,37.681994548,1
삼환아파트후문,127.0495829928,37.6802384596,1
삼환.동아에코빌아파트,127.0475576623,37.680562113,1
노원교.성대야구장,127.0494261349,37.6790542438,1
의료원입구사거리,127.0526070268,37.5927079496,1
경희대의료원,127.0522478158,37.5940689747,1
경희맨션,127.0569678053,37.595624173,1
외대앞역,127.0625620285,37.5954042081,1
딩동슈퍼,127.0568928567,37.5956612482,1
가든아파트.수사연구소,127.0723809293,37.5845407432,1
동일하이빌.현대베스트빌아파트,127.0740610673,37.582506036,1
휘경여중고.휘경주공아파트,127.0684104756,37.5824543958,1
동대부고.은석초교앞,127.0729735028,37.5790083717,1
답십리역,127.0530511754,37.5666468935,1
농협답십리역지점,127.0506401104,37.5684142933,1
한신휴플러스정문,127.0450263441,37.5727642816,1
전농119안전센터,127.0455764903,37.5761984154,1
시립대입구,127.0534104535,37.5838303223,1
서울시립대,127.0532005888,37.5831056742,1
동대문해병전우회,127.0455892622,37.5763416099,1
태양어린이.동아아파트,127.0454795084,37.5740910632,1
한신휴플러스후문,127.0467843521,37.5730320936,1
장미예식장,127.0505342607,37.5701534713,1
동부자동차매매시장,127.051473452,37.5689851225,1
답십리역.경우회매장입구,127.0534879387,37.5674752256,1
답십리쌍마사거리,127.055213202,37.5662014776,1
부속상가,127.0566241693,37.5651508514,1
중대부속초등학교,126.9611081416,37.5058554507,1
상도역.하나은행,126.9472606054,37.5037821246,1
신동아리버파크,126.9476910852,37.5066856796,1
구중앙슈퍼앞,126.9355643871,37.4946209736,1
성심슈퍼,126.9343785851,37.4951207041,1
청운종합복지관,126.9334657277,37.4955952787,1
구동사무소,126.9324013013,37.4960888077,1
빙수골마을공원,126.9320755241,37.4965364296,1
로고스교회,126.931768398,37.4975940937,1
신대방삼거리역,126.9277414917,37.500357607,1
강현중학교,126.9278261496,37.5020450611,1
효주파크빌,126.9267076907,37.5026977413,1
대방어린이도서관,126.9254343202,37.5029620231,1
성남중고,126.9252662338,37.5045467243,1
"주공아파트,남도학숙",126.9290480575,37.508750149,1
숭의여중.고교,126.9300354625,37.5079817187,1
노들역5번출구앞,126.952645,37.51259,1
KT동작전화국,126.9345632855,37.5123646206,1
보라매어린이집.문창중학교,126.9226557501,37.497693406,1
신대방삼거리역.성대시장,126.9279174808,37.4982268744,1
보라매노인복지회관,126.9258786472,37.4926303749,1
아카데미타워,126.9244605918,37.4912048829,1
신한은행앞.롯데백화점,126.9242567522,37.4904780462,1
신대방1동경남아파트,126.90740875,37.4900091808,1
신대방우성아파트앞,126.9102551848,37.4934091183,1
교수아파트,126.9134086013,37.4963954784,1
돈보스코.홈플러스,126.9133587546,37.4965019378,1
성원샹떼빌앞,126.9081158844,37.4877887144,1
갑을아파트,126.9219258914,37.4898741656,1
해태타워앞,126.9245497915,37.4911134715,1
갯마을,126.9825538627,37.4963561717,1
밤골터널,126.945834,37.501672,1
신동아정문,126.9512218975,37.5101538685,1
극동아파트앞,126.9513259374,37.5110777654,1
노들역5번출구,126.9521064855,37.5123051959,1
사당3동주민센터.대림현대아파트,126.9725282924,37.4861828243,1
노들역.노량진교회,126.9544838649,37.5123821611,1
흑석역,126.9622656782,37.509186066,1
극락정사,126.9517981941,37.5080787519,1
동양중학교,126.9547514849,37.509157176,1
경동아파트,126.9537071021,37.509478983,1
본동초등학교,126.9534783997,37.5107623728,1
상도4동성문교회,126.9394894888,37.4986758989,1
현대아이파크,126.941543069,37.5008541944,1
국민은행4번출구,126.9376864968,37.504458549,1
대방역1번출구,126.9274446335,37.5130238494,1
벽산아파트501동.적십자센터,126.9466095009,37.4929227523,1
밤골.상도역,126.9455556151,37.5021281823,1
상도브라운스톤,126.9438043225,37.5052546788,1
상도감리교회,126.9414603582,37.5054890759,1
상도감리교회.보건소,126.9413553618,37.5054967336,1
